cle_interop;id_ban_commune;id_ban_toponyme;id_ban_adresse;voie_nom;lieudit_complement_nom;numero;suffixe;certification_commune;commune_insee;commune_nom;commune_deleguee_insee;commune_deleguee_nom;position;long;lat;x;y;cad_parcelles;source;date_der_maj
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;8cd99c81-0bcd-4090-8632-720625dd342f;1a599341-b617-4c0f-889d-e1031f56349c;Rue de la Vieille Moterie;;3;;1;51576;Tours-sur-Marne;;;entrée;4.118858;49.048366;781789.93;6883745.05;;commune;2023-10-03
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;8f95944c-6dc5-4edf-b198-a6f3b8257963;c3d1f92b-5062-43ba-a2d7-edafc70da420;rue du Clos Valin;;3;;1;51576;Tours-sur-Marne;;;entrée;4.12763;49.048671;782430.58;6883788.11;;commune;2023-01-31
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;73e0c677-d81a-4955-ad99-f3c08a07602a;9d278bf1-db36-4bda-b23e-dc709ceaf6bc;rue Marie-Rose Delasalle;;3;;1;51576;Tours-sur-Marne;;;entrée;4.118576;49.049384;781767.66;6883857.97;;commune;2023-01-31
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;bb0f528d-f134-4951-835e-e50e3991aa02;1a9ace7e-ee02-474f-8080-5c37cd2c2bcd;Rue des Bobines;;3;;1;51576;Tours-sur-Marne;;;entrée;4.113328;49.04794;781386.31;6883691.94;;commune;2023-01-31
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;1b2608ed-959c-4fa9-bc19-64ee1bcba657;731775c0-85c2-401a-b53b-5f9adb759aaa;RD 19 route d'Athis;;3;;1;51576;Tours-sur-Marne;;;entrée;4.119837;49.044234;781867.98;6883286.63;;commune;2023-01-31
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;27ab37dd-4fc7-477d-b53e-8396fb146895;1e058fb2-1ee3-4eee-b297-c997f81f2fb7;Rue du Rempart Est;;3;;1;51576;Tours-sur-Marne;;;entrée;4.125213;49.047143;782256.36;6883615.67;;commune;2023-04-30
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;719549f3-66a1-4298-b23a-32bddf71eb26;198b482d-fd7d-463b-89c9-48c2b39de113;Rue Adeline Savey;;3;;1;51576;Tours-sur-Marne;;;entrée;4.127271;49.047426;782406.35;6883649.24;;commune;2023-10-10
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;08fcfd29-68cd-4543-ae7d-998fe93bd365;9ef81290-2e6c-4a11-82ce-14eabec010a4;Ruelle Devant Saint Maurice;;3;;1;51576;Tours-sur-Marne;;;entrée;4.119491;49.047087;781838.15;6883603.52;;commune;2023-10-10
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;017da364-23ac-4630-9648-905c69bfc0a1;8ab90512-6415-4bec-8b39-d0f730b62675;Rue du Pré Noël;;3;;1;51576;Tours-sur-Marne;;;entrée;4.126269;49.048269;782331.77;6883741.98;;commune;2024-09-24
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;464d3d74-2b56-4a98-b286-752ae306d690;5d22a7db-ff1c-4af6-ab2b-6fa51b0fadb0;Rue Saint-Maurice;;3;;1;51576;Tours-sur-Marne;;;entrée;4.118913;49.047653;781795.06;6883665.8;;commune;2024-09-24
51576_xxxx_00003;5b079667-9610-498c-a63d-a11ab685cd8e;d055e597-407e-49b3-8c87-9ea19748be76;25936d76-cb59-4838-982e-cfbb630119bc;Allee du Buisson Jacquet;;3;;1;51576;Tours-sur-Marne;;;entrée;4.110098;49.048743;781148.98;6883777.99;;commune;2025-03-18
51576_xxxx_00003_bis;5b079667-9610-498c-a63d-a11ab685cd8e;76b004f2-749d-4034-828e-fbc4a0da7ead;27852db2-26bb-4732-b897-093a89573469;Rue des Fossarts;;3;bis;1;51576;Tours-sur-Marne;;;entrée;4.115799;49.046668;781568.95;6883553.09;;commune;2023-10-03
51576_xxxx_00003_bis;5b079667-9610-498c-a63d-a11ab685cd8e;27ab37dd-4fc7-477d-b53e-8396fb146895;42bc13bf-4019-4432-8580-c18fde44b619;Rue du Rempart Est;;3;bis;1;51576;Tours-sur-Marne;;;entrée;4.125245;49.047234;782258.57;6883625.8;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;d2ce1f44-214b-4bf6-b375-d0a12edb3a73;734dc7f4-a40d-45bf-b429-da7e2f5d9204;rue Bernard DE NONANCOURT;;4;;1;51576;Tours-sur-Marne;;;entrée;4.122895;49.049907;782082.53;6883920.64;;commune;2025-01-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;fa68332f-3d1a-4743-873f-94a4dbbc4385;2528ab1c-2e11-42f2-b9a6-ddccd6d77e84;Rue du Pignon Bavard;;4;;1;51576;Tours-sur-Marne;;;entrée;4.122695;49.047485;782071.75;6883651.04;;commune;2023-10-03
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;e017243a-9fd0-47e6-bd76-75c6338220f5;b0317cff-d05f-4660-8b9a-b59c1fde05f3;Rue du Noyer Revey;;4;;1;51576;Tours-sur-Marne;;;entrée;4.121992;49.051932;782013.31;6884144.88;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;cb342646-b867-4ca7-bdfd-3fd07a548f29;005f176e-e6c7-481b-86ca-5c74254c145f;Rue de la Chenevrière;;4;;1;51576;Tours-sur-Marne;;;entrée;4.113551;49.049858;781399.6;6883905.54;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;8d5f6e36-f230-4cd3-8919-e5be53727c6a;18967635-8669-41a3-ac83-a7dec36f257e;Impasse Saint-Antoine;;4;;1;51576;Tours-sur-Marne;;;entrée;4.124278;49.047288;782187.78;6883630.76;;commune;2023-04-24
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;42d46af1-9d55-45f2-be82-3bbbec98ec06;462f54e7-7cf6-4cb0-b5a2-a21a316b4268;Impasse du Bureau;;4;;1;51576;Tours-sur-Marne;;;entrée;4.119668;49.047965;781849.72;6883701.27;;commune;2023-03-20
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;76b004f2-749d-4034-828e-fbc4a0da7ead;29a8652e-7b6b-4315-82bd-890596b7740b;Rue des Fossarts;;4;;1;51576;Tours-sur-Marne;;;entrée;4.116068;49.046644;781588.65;6883550.72;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;c1efbb74-068c-4740-9bb5-5a590349c14a;c409cd3c-e624-42d6-bf3e-15c92bdf9821;Rue Saint Antoine;;4;;1;51576;Tours-sur-Marne;;;entrée;4.123829;49.047446;782154.7;6883647.87;;commune;2023-11-02
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;4d2374b1-a3ba-4a64-aced-168089616838;8037e906-245c-44ae-837a-0cf5eb28fb65;Rue du Mont Brulé;;4;;1;51576;Tours-sur-Marne;;;entrée;4.110878;49.050682;781202.95;6883994.36;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;c2de8fcb-ea1e-4d36-8c74-60109f4ff1e6;f0366e64-3735-4b18-95f5-7633aa08a9c6;Rue du Pont;;4;;1;51576;Tours-sur-Marne;;;entrée;4.119872;49.046605;781866.79;6883550.23;;commune;2023-10-10
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;8cd99c81-0bcd-4090-8632-720625dd342f;082e96bc-9c2d-4a1e-8edc-22507461a680;Rue de la Vieille Moterie;;4;;1;51576;Tours-sur-Marne;;;entrée;4.118542;49.048362;781766.8;6883744.28;;commune;2023-10-03
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;db2e6a5f-ab85-45ea-b905-bd7344f5d498;13c8882d-15a8-4b21-82b3-cb1a8eeb0a52;Rue de la Croix Saint Jacques;;4;;1;51576;Tours-sur-Marne;;;entrée;4.124182;49.052401;782172.64;6884199.28;;commune;2023-03-20
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;d363b183-28a3-440d-bf89-6923091b8ef6;0724fd78-af96-4da8-95e4-e6798835c213;Place P Bernard et M Lefevre;;4;;1;51576;Tours-sur-Marne;;;entrée;4.117146;49.04734;781666.36;6883629.15;;commune;2024-02-19
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;719549f3-66a1-4298-b23a-32bddf71eb26;65b3712a-623e-4e95-b3bf-80b2a7ce798b;Rue Adeline Savey;;4;;1;51576;Tours-sur-Marne;;;entrée;4.127397;49.046701;782416.74;6883568.78;;commune;2024-02-05
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;d8222438-ede0-4a27-97ff-a131c03ab47b;3fd8c71a-64aa-4d9e-8e2b-772c4801e9af;Rue du Bureau;;4;;1;51576;Tours-sur-Marne;;;entrée;4.120472;49.047467;781909.32;6883646.74;;commune;2023-04-24
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;a613ba3c-0a2e-4eec-a303-7e97f3538e08;aaf1c7a9-a801-4b3c-9825-99adb17e33a1;Place Charles de Gaulle;;4;;1;51576;Tours-sur-Marne;;;entrée;4.11983;49.047126;781862.92;6883608.23;;commune;2023-03-20
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;fed23f22-adaa-435d-8cc3-bae702861845;39dc8c40-39bf-4221-99b2-038fc06b8adc;Rue de Condé;;4;;1;51576;Tours-sur-Marne;;;entrée;4.125044;49.048125;782242.48;6883724.71;;commune;2023-05-31
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;25441fdf-dca1-4f36-9a81-bea547909b10;dad00b93-93eb-473d-a040-674791c93d1a;Rue du Buisson Jacquet;;4;;1;51576;Tours-sur-Marne;;;entrée;4.109924;49.050109;781134.13;6883929.68;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;73544034-04c9-4ad0-9e7f-8e9d28daa61c;95f01d05-67a6-48c9-a4ee-3116c38c3219;Rue des Hauts de Tours;;4;;1;51576;Tours-sur-Marne;;;entrée;4.111993;49.048684;781287.57;6883773.33;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;aa5cf673-cff6-485f-9ecf-ae96713203f8;1b59e7bc-3e0d-4c66-b31e-30d10148d924;Allee de la Queue Jeannot;;4;;1;51576;Tours-sur-Marne;;;entrée;4.109496;49.050579;781102.08;6883981.49;;commune;2025-01-29
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;f6e931c0-6d12-4160-8feb-3ba15ec70d1f;538d593c-9df2-4571-9a8e-7a90dc4430ec;Rue André Chassigneux;;4;;1;51576;Tours-sur-Marne;;;entrée;4.11506;49.047988;781512.89;6883699.06;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;c7ae8ba6-c5a2-4d8c-aa38-38e8d298179a;f7d5cecf-2672-4361-8a0c-ceb2bbfbfbe7;Rue de la Maladrie;;4;;1;51576;Tours-sur-Marne;;;entrée;4.111943;49.049887;781282.08;6883907.05;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;2d445b45-1c0d-40cf-a639-961a5cb9dc56;4d14c500-719f-4df1-9fff-7a720e617c3e;Rue de Crouy;;4;;1;51576;Tours-sur-Marne;;;entrée;4.116701;49.046947;781634.48;6883585.04;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;4f806a35-9536-4620-a54f-a827427e7f58;0d7deb7c-fa9a-411a-a938-07b8db9bb1fa;Place Gondry;;4;;1;51576;Tours-sur-Marne;;;entrée;4.122425;49.049391;782049;6883862.72;;commune;2023-10-02
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;9af5e9be-16a3-4ce7-85ec-650548e82eed;89cbb2ec-a889-4761-a084-15f36f31e7dd;Rue de la Vendange;;4;;1;51576;Tours-sur-Marne;;;entrée;4.124778;49.052944;782215.36;6884260.29;;commune;2023-03-20
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;608df17b-5d90-450a-85b3-d60558fb07d5;672f6c33-0cc6-4491-9b73-95c829b798a7;Rue du Docteur Rene Bursaux;;4;;1;51576;Tours-sur-Marne;;;entrée;4.116759;49.050279;781633.43;6883955.58;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;29b3e41f-ab90-44ee-be12-456b343d35d0;c48f89e5-9ddb-44ef-8f46-a41713a5f748;Rue du Canal;;4;;1;51576;Tours-sur-Marne;;;entrée;4.12209;49.046492;782029.13;6883540.02;;commune;2023-03-20
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;c61556c2-3178-4568-85bf-bb93171b1645;010cff93-5f12-4c90-be68-f1c723a7feb1;Rue de la Halle;;4;;1;51576;Tours-sur-Marne;;;entrée;4.119619;49.047249;781847.26;6883621.69;;commune;2023-10-02
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;19f501ab-af65-43ec-b7b2-ae073dccc1b9;8382ffc1-23e1-47e8-bd30-98fcd7bce350;Avenue de Champagne;;4;;1;51576;Tours-sur-Marne;;;entrée;4.116074;49.049623;781584.38;6883881.99;;commune;2023-10-03
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;ae8cae80-aa95-4166-a6bb-b3fbd17f6112;29b1b16b-8dfa-4c30-88d7-e13baad50b46;Chemin Rural de Bisseuil;;4;;1;51576;Tours-sur-Marne;;;entrée;4.110194;49.045762;781160.68;6883446.6;;commune;2023-10-03
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;12f00825-2093-4b88-a9b8-7f6e11e02ae3;f9b19cab-2b1a-4043-9295-bcc557bc5460;Rue de la Garde;;4;;1;51576;Tours-sur-Marne;;;entrée;4.119598;49.050229;781841.07;6883953.05;;commune;2023-11-02
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;de0dabc1-7b64-4fe2-b5cb-e390afd699a6;b54043b7-5b0c-4ffb-8b66-dba0aad9318c;Rue Gaston Erling;;4;;1;51576;Tours-sur-Marne;;;entrée;4.117106;49.05112;781657.51;6884049.47;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;e0830dfc-21dc-47bb-8b9a-c7fd11bc085c;2f8922be-bca2-4d8f-881a-d4dddcedf71d;Rue du Clos des Fourches;;4;;1;51576;Tours-sur-Marne;;;entrée;4.112893;49.051355;781349.2;6884071.29;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;87e03631-c5ef-49f3-bae4-16832393658b;9850387a-ee70-4267-8852-7e141bb7bf1e;Rue de l’Eglise;;4;;1;51576;Tours-sur-Marne;;;entrée;4.1228;49.046661;782080.71;6883559.52;;commune;2023-04-24
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;28edafb4-d289-455b-95db-bdd90098b434;7cf3d31e-7d0b-443a-abd6-8f7467ca4869;Rue Bernard;;4;;1;51576;Tours-sur-Marne;;;entrée;4.117562;49.047619;781696.36;6883660.62;;commune;2023-02-21
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;1f11309b-6168-4627-9f6c-5782146ae2a9;7624ed45-f02f-4b7f-bbcd-b56b2ea27282;rue du Champ Chapon ZAC Côte des Noirs;;4;;1;51576;Tours-sur-Marne;;;entrée;4.1418;49.07196;783428.94;6886392.81;;commune;2023-10-10
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;e9ebd954-ddb4-4f0f-b33e-4a85d5576b2c;c83e4816-5bb2-4eb6-ae2c-45a91dac329e;Place de la République;;4;;1;51576;Tours-sur-Marne;;;entrée;4.121042;49.046822;781951.95;6883575.61;;commune;2023-10-05
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;eee5c522-7197-4536-b8ef-ecce80999641;63951c2d-1e83-47a7-9788-3e7e1073afa8;Ruelle Saint-Maurice;;4;;1;51576;Tours-sur-Marne;;;entrée;4.118975;49.046856;781800.82;6883577.28;;commune;2023-10-10
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;4421e05c-e1fe-4729-8ab8-b2175d77d8dd;fc8848aa-d515-4b65-89d1-4c2954259c83;Rue de l’Avenir;;4;;1;51576;Tours-sur-Marne;;;entrée;4.114053;49.04866;781438.22;6883772.8;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;88f1eb98-1235-4c7d-90e5-38e51d3f9c4b;ab51207c-60b7-4654-a48b-830fc573323d;Route de Bouzy;;4;;1;51576;Tours-sur-Marne;;;entrée;4.123172;49.051789;782099.79;6884130.21;;commune;2023-04-24
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;336b6b1c-3f8f-4434-84ba-0ff46b3d9d95;f7635cc8-0e36-4f73-a233-788ea689e14b;Rue du Rempart Nord;;4;;1;51576;Tours-sur-Marne;;;entrée;4.118082;49.048595;781732.81;6883769.69;;commune;2023-11-02
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;eefa7375-4045-4f89-a16d-6769db5d98e2;70e45937-54f6-45ec-b9b5-e3fdd54ccaab;Rue de la Haie du Bois;;4;;1;51576;Tours-sur-Marne;;;entrée;4.114227;49.049864;781449.03;6883906.87;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;430392c0-87c2-47d1-944c-248ca5611157;4e384b46-b801-4e5f-b946-ab68c938074f;Rue des Champs Tortus;;4;;1;51576;Tours-sur-Marne;;;entrée;4.110996;49.049882;781212.86;6883905.52;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;37203a66-c8f1-4372-b0ef-7fb37d0af5ae;64b0179f-fada-4153-8c35-1b08c75d8b4b;Rue Basse du Faubourg;;4;;1;51576;Tours-sur-Marne;;;entrée;4.125182;49.046637;782254.88;6883559.32;;commune;2023-05-31
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;49c5ef30-e4ff-48fe-9fbe-44de51749ddd;b66981b1-9214-42dc-900a-bed05424092f;Allee Mont Brule;;4;;1;51576;Tours-sur-Marne;;;entrée;4.110447;49.050865;781171.13;6884014.33;;commune;2025-03-18
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;9682e609-ed33-4f0e-83d3-1cac729fcce9;44fe79da-c45f-4eb6-943c-a55bba1dbbd2;Rue du Touchet;;4;;1;51576;Tours-sur-Marne;;;entrée;4.120969;49.048448;781944.1;6883756.39;;commune;2023-02-01
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;d39ab8b0-af28-4e45-8815-aea40c000bf6;29145206-0f0c-4bb4-b692-258d5298e77d;Rue des Fossés;;4;;1;51576;Tours-sur-Marne;;;entrée;4.119951;49.048319;781869.83;6883740.92;;commune;2023-10-10
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;802547a2-0e65-48d9-8876-339c8ceefca4;3b9f6905-7c7f-49ab-b04b-8fdb56d01d8c;Rue du Cbr;;4;;1;51576;Tours-sur-Marne;;;entrée;4.115916;49.051848;781569.37;6884129.25;;commune;2023-04-28
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;09bc2c6e-65d3-412f-b6a7-e08ced903b5b;62b29b2f-72dc-4064-a491-65637ae85326;Rue du Rempart Nord Ouest;;4;;1;51576;Tours-sur-Marne;;;entrée;4.116068;49.047972;781586.58;6883698.32;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;0a2f370d-cebd-4332-a984-c63d8ff86e79;efc9ed40-852f-40a2-86d4-f34a2d818f6a;Rue Antoine Drouilly;;4;;1;51576;Tours-sur-Marne;;;entrée;4.114457;49.048415;781468.08;6883745.98;;commune;2023-04-30
51576_xxxx_00004;5b079667-9610-498c-a63d-a11ab685cd8e;a275b169-19ae-478f-830e-b230fc849be5;25708f50-b471-4757-a797-81e5a85c38c5;Rue du Champ Rouen ZAC Côte des Noirs;;4;;1;51576;Tours-sur-Marne;;;entrée;4.139649;49.071112;783273.14;6886296.26;;commune;2024-10-30
51576_xxxx_00004_bis;5b079667-9610-498c-a63d-a11ab685cd8e;d39ab8b0-af28-4e45-8815-aea40c000bf6;1365b069-a992-4c7f-946e-98e41dd57480;Rue des Fossés;;4;bis;1;51576;Tours-sur-Marne;;;entrée;4.119867;49.048335;781863.69;6883742.64;;commune;2023-10-10
51576_xxxx_00004_bis;5b079667-9610-498c-a63d-a11ab685cd8e;d8222438-ede0-4a27-97ff-a131c03ab47b;e50bbe72-f7f2-4a8a-8c37-be216d3aae29;Rue du Bureau;;4;bis;1;51576;Tours-sur-Marne;;;entrée;4.120445;49.047521;781907.2;6883652.74;;commune;2023-04-24
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;fa68332f-3d1a-4743-873f-94a4dbbc4385;6f8e4803-741f-464d-9624-85dcb2da2b93;Rue du Pignon Bavard;;5;;1;51576;Tours-sur-Marne;;;entrée;4.122694;49.047801;782071.21;6883686.23;;commune;2023-11-02
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;608df17b-5d90-450a-85b3-d60558fb07d5;0d0d6169-13e8-41fd-a87e-2ae7698f297a;Rue du Docteur Rene Bursaux;;5;;1;51576;Tours-sur-Marne;;;entrée;4.116107;49.050514;781585.45;6883981.11;;commune;2023-04-28
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;76b004f2-749d-4034-828e-fbc4a0da7ead;703ca278-cc43-4fd5-9db1-e94355c27b60;Rue des Fossarts;;5;;1;51576;Tours-sur-Marne;;;entrée;4.115833;49.046839;781571.18;6883572.14;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;cb342646-b867-4ca7-bdfd-3fd07a548f29;0708e79f-eaf6-4f96-879d-7a1d0d63ba8b;Rue de la Chenevrière;;5;;1;51576;Tours-sur-Marne;;;entrée;4.113301;49.049448;781381.98;6883859.59;;commune;2023-04-28
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;1ff75f78-11ac-41ea-a3f7-6c5dbbd1864e;1e8618f1-81d9-4ab3-95c2-8ff15080a252;Rue de Bisseuil;;5;;1;51576;Tours-sur-Marne;;;entrée;4.116648;49.047286;781630.04;6883622.67;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;6f05b86b-cac5-40af-8966-2b0ee12601aa;a64be6a7-c131-4efb-bc8e-0c1e50f2cdd1;Rue du Chateau;;5;;1;51576;Tours-sur-Marne;;;entrée;4.124742;49.046822;782222.46;6883579.53;;commune;2023-05-31
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;4421e05c-e1fe-4729-8ab8-b2175d77d8dd;2a0396a5-c152-4843-a0de-02d66ab44809;Rue de l’Avenir;;5;;1;51576;Tours-sur-Marne;;;entrée;4.114016;49.048337;781436.02;6883736.83;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;72082ec5-46b5-4f3b-a9e4-08bc0e61dc83;132b23bf-ebd9-4266-96f5-f72140801e5f;Rue Heurpé;;5;;1;51576;Tours-sur-Marne;;;entrée;4.121257;49.048118;781965.64;6883719.99;;commune;2023-02-01
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;ab2a3230-7fb7-4642-a6e4-ef2fb120f158;40569a02-7d17-439a-b678-d7ce42d2dc05;Chemin de Fontaine;;5;;1;51576;Tours-sur-Marne;;;entrée;4.118066;49.050529;781728.58;6883984.8;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;9682e609-ed33-4f0e-83d3-1cac729fcce9;523c7293-d433-41f0-8e9a-c527ec86f09b;Rue du Touchet;;5;;1;51576;Tours-sur-Marne;;;entrée;4.120802;49.048414;781931.89;6883752.47;;commune;2023-02-01
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;8d5f6e36-f230-4cd3-8919-e5be53727c6a;fae8f297-e756-459c-af43-9eefdf686714;Impasse Saint-Antoine;;5;;1;51576;Tours-sur-Marne;;;entrée;4.124452;49.04747;782200.22;6883651.22;;commune;2023-04-24
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;08fcfd29-68cd-4543-ae7d-998fe93bd365;42f9649e-b608-4af9-90ad-c0cb480f53b3;Ruelle Devant Saint Maurice;;5;;1;51576;Tours-sur-Marne;;;entrée;4.119825;49.046855;781862.96;6883578.09;;commune;2023-10-10
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;09bc2c6e-65d3-412f-b6a7-e08ced903b5b;397715f7-ee55-45f0-a65d-8254b94f532c;Rue du Rempart Nord Ouest;;5;;1;51576;Tours-sur-Marne;;;entrée;4.115562;49.047717;781549.99;6883669.53;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;27ab37dd-4fc7-477d-b53e-8396fb146895;09dedd24-864a-4195-b22a-b31cf2fe1a46;Rue du Rempart Est;;5;;1;51576;Tours-sur-Marne;;;entrée;4.1253;49.047328;782262.4;6883636.32;;commune;2023-04-30
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;2d445b45-1c0d-40cf-a639-961a5cb9dc56;0fb23620-1f97-4760-bf16-92da814a7d14;Rue de Crouy;;5;;1;51576;Tours-sur-Marne;;;entrée;4.116598;49.046831;781627.07;6883572.04;;commune;2025-10-16
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;a0479ecb-4080-4cb5-b441-61a71d39676a;bfa0f2e3-b7e5-4558-988a-9d9b4b5f1670;Rue Haute du Faubourg;;5;;1;51576;Tours-sur-Marne;;;entrée;4.126742;49.046839;782368.64;6883583.41;;commune;2023-05-31
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;87ac4974-dae5-4e53-ae04-b210c7818f77;0b8f410c-986e-4f7d-8445-b0feaed3ca2b;Rue des Moissons;;5;;1;51576;Tours-sur-Marne;;;entrée;4.125862;49.053144;782294.3;6884283.68;;commune;2023-03-20
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;c7ae8ba6-c5a2-4d8c-aa38-38e8d298179a;72e69b40-329c-4ea8-ad9c-05448a10a3d4;Rue de la Maladrie;;5;;1;51576;Tours-sur-Marne;;;entrée;4.112217;49.049755;781302.29;6883892.62;;commune;2023-04-28
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;336b6b1c-3f8f-4434-84ba-0ff46b3d9d95;e722301b-e02a-4b55-a36d-157508e7fd44;Rue du Rempart Nord;;5;;1;51576;Tours-sur-Marne;;;entrée;4.118667;49.048696;781775.41;6883781.59;;commune;2023-11-02
51576_xxxx_00005;5b079667-9610-498c-a63d-a11ab685cd8e;e0830dfc-21dc-47bb-8b9a-c7fd11bc085c;7f15b2df-4e07-47cc-9821-cf0dd1663ec2;Rue du Clos des Fourches;;5;;1;51576;Tours-sur-Marne;;;entrée;4.112875;49.050862;781348.63;6884016.5;;commune;2023-04-28
